ghi_kt_20min,ghi_clear_20min,ghi_20min
0.392546,71.432252,27.92
0.515809,58.991568,30.276
0.736688,47.140393,34.718
0.909765,36.076266,26.618
1.2,26.042512,28.918
1.2,17.327325,26.488
1.2,10.242592,23.15
0.903782,86.577052,78.402
1.147735,99.841062,114.58
1.063686,113.297512,120.66
1.083237,126.867468,137.5
1.171416,140.48655,164.74
1.2,154.101655,190.5
1.2,167.668495,214.4
1.2,181.149697,226.7
1.2,194.513377,238.34
1.2,207.732037,251.16
1.196483,220.781717,264.44
1.171139,233.641342,273.6
1.158183,246.2922,285.24
1.148228,258.717552,297.06
1.14132,270.902297,309.18
1.135121,282.832732,321.04
1.128664,294.496336,332.38
1.119152,305.881612,342.32
1.115854,316.977951,353.7
1.111695,327.775523,364.38
1.10501,338.265191,373.78
1.099032,348.43843,382.94
1.094157,358.287276,392.02
1.091564,367.804263,401.48
1.089285,376.982395,410.64
1.085763,385.8151,418.9
1.082691,394.296206,426.9
1.080863,402.419911,434.96
1.080595,410.180769,443.24
1.085258,417.573667,453.18
1.097165,424.593809,465.86
1.129441,431.236709,487.08
1.184888,437.498174,519.72
1.071581,443.374299,481.14
0.927817,448.861456,416.56
0.911603,453.95629,413.82
0.927956,458.655711,425.74
1.027957,462.95689,475.86
0.837115,466.857255,390.76
1.01564,470.354487,477.74
1.088003,473.446519,515.1
1.066381,476.13153,507.76
1.085101,478.407944,519.12
1.080174,480.274431,518.78
1.075873,481.729903,518.28
1.074458,482.773512,518.72
1.072683,483.404652,518.54
1.070503,483.622958,517.72
1.068328,483.428301,516.46
1.070791,482.820796,517.0
1.070816,481.800795,515.92
1.066845,480.36889,512.48
1.066902,478.525915,510.54
1.069764,476.272944,509.5
1.070669,473.611294,507.08
1.071996,470.542526,504.42
1.072391,467.068447,500.88
1.073552,463.191111,497.26
1.073799,458.912822,492.78
1.076272,454.236138,488.88
1.075773,449.163872,483.2
1.075369,443.699102,477.14
1.075678,437.845165,470.98
1.07668,431.605675,464.7
1.079575,424.984522,458.8
1.08382,417.985881,453.02
1.087156,410.614223,446.4
1.088484,402.874325,438.52
1.089997,394.771282,430.3
1.093272,386.310523,422.34
1.097498,377.497829,414.3
1.098503,368.33935,404.62
1.100768,358.841634,395.0
1.104562,349.011658,385.5
1.111634,338.856854,376.68
1.116929,328.385163,366.78
1.119692,317.605072,355.62
1.123187,306.525687,344.28
1.128364,295.156795,333.04
1.13466,283.508959,321.68
1.141882,271.593622,310.12
1.148656,259.423243,297.98
1.159752,247.011457,286.46
1.171851,234.373275,274.64
1.179652,221.525339,261.32
1.179801,208.486235,245.96
1.17535,195.276894,229.5
1.2,181.921091,222.9
1.2,168.446103,211.66
1.2,154.883535,199.32
1.2,141.270406,186.9
1.2,127.650563,174.1
1.2,114.074403,160.8
1.2,100.60211,149.34
1.2,87.326287,153.3
1.2,74.3344,143.54
1.2,61.746891,144.4
1.19659,49.714831,84.896
1.065661,38.427519,38.49
1.2,28.119358,34.142
1.2,19.071277,36.856
1.2,11.595401,33.044
1.2,87.674566,123.24
1.2,101.002152,135.1
1.2,114.517974,149.02
1.2,128.143944,162.7
1.2,141.816345,176.84
1.2,155.482598,190.4
1.2,169.098823,204.38
1.195392,182.627972,218.38
1.181774,196.038418,231.66
1.163955,209.302865,243.6
1.15482,222.397516,256.82
1.149212,235.301426,270.4
1.138427,247.995987,282.32
1.129949,260.464543,294.3
1.121508,272.692059,305.82
1.116777,284.664884,317.9
1.113076,296.370538,329.88
1.106587,307.797556,340.6
1.102806,318.935356,351.72
1.099554,329.774125,362.6
1.09638,340.304738,373.1
1.093073,350.518679,383.14
1.091379,360.407989,393.34
1.088973,369.965206,402.88
1.08734,379.183333,412.3
1.084901,388.055792,421.0
1.082267,396.576408,429.2
1.078728,404.739374,436.6
1.075827,412.539233,443.82
1.073459,419.970864,450.82
1.073368,427.029461,458.36
1.072282,433.710527,465.06
1.071297,440.009857,471.38
1.070901,445.923532,477.54
1.068476,451.447912,482.36
1.067853,456.579626,487.56
1.066517,461.315572,492.0
1.065043,465.652905,495.94
1.063142,469.589037,499.24
1.061923,473.121636,502.42
1.065956,476.248616,507.66
1.063912,478.96814,509.58
1.065121,481.278618,512.62
1.06561,483.178701,514.88
1.065844,484.667285,516.58
1.066695,485.743504,518.14
1.067337,486.406737,519.16
1.065392,486.656597,518.48
1.064065,486.492942,517.66
1.064176,485.915865,517.1
1.064121,484.925701,516.02
1.061419,483.523024,513.22
1.065914,481.708647,513.46
1.067983,479.483626,512.08
1.069311,476.849258,509.9
1.069253,473.807083,506.62
1.071182,470.358887,503.84
1.071493,466.506704,499.86
1.072578,462.252813,495.8
1.074344,457.599752,491.62
1.074266,452.550308,486.16
1.074596,447.107533,480.46
1.075751,441.27474,474.7
1.075361,435.055515,467.84
1.076333,428.453716,461.16
1.078745,421.473488,454.66
1.078904,414.11927,446.8
1.077527,406.3958,437.9
1.081745,398.308135,430.86
1.092898,389.86166,426.08
1.098686,381.062108,418.66
1.098786,371.915579,408.66
1.098636,362.428561,398.18
1.101466,352.607965,388.38
1.104459,342.461152,378.24
1.105881,331.995978,367.14
1.111196,321.220835,356.94
1.114526,310.144721,345.66
1.1181,298.777295,334.06
1.124892,287.128975,322.98
1.130731,275.211033,311.16
1.149156,263.035725,302.26
1.155658,250.616445,289.62
1.168709,237.967919,278.1
1.181908,225.106447,266.04
1.195002,212.050195,253.4
1.199936,198.819588,240.16
1.195029,185.437779,221.76
1.193198,171.931271,205.16
1.199219,158.330707,193.62
1.2,144.671898,186.4
1.2,130.99716,175.7
1.2,117.354644,163.58
1.2,103.801527,150.16
1.2,90.429252,151.46
1.2,77.319891,143.1
1.2,64.588577,132.32
1.2,52.379688,96.92
1.164791,40.874392,48.764
1.2,30.298017,37.468
1.2,20.923369,36.306
1.2,13.060422,34.8
1.2,7.012453,28.754
1.2,88.883378,123.7
1.2,102.277504,135.9
1.2,115.855136,149.84
1.2,129.539134,164.18
1.2,143.266526,178.38
1.2,156.985312,192.68
1.2,170.652074,206.46
1.195191,184.230123,220.18
1.181348,197.688119,233.52
1.164165,210.998994,245.62
1.152271,224.139134,258.26
1.142993,237.087739,270.98
1.133863,249.826318,283.26
1.124854,262.338307,295.08
1.117684,274.608748,306.92
1.113119,286.624049,319.04
1.107631,298.371778,330.48
1.104134,309.840508,342.1
1.099765,321.019685,353.04
1.094908,331.899519,363.4
1.091024,342.470901,373.64
1.086284,352.725329,383.16
1.087973,362.654849,394.56
1.08599,372.252004,404.26
1.082019,381.509798,412.8
1.082157,390.421653,422.5
1.079312,398.98139,430.62
1.076569,407.183197,438.36
1.076867,415.021611,446.92
1.071789,422.491502,452.82
1.07074,429.588055,459.98
1.06985,436.306763,466.78
1.068032,442.643409,472.76
1.069424,448.594064,479.74
1.067527,454.155074,484.82
1.065002,459.323056,489.18
1.066043,464.094892,494.74
1.058727,468.467725,495.98
1.060118,472.438954,500.84
1.063346,476.006227,506.16
1.063093,479.167447,509.4
1.061708,481.92076,511.66
1.063635,484.26456,515.08
1.064958,486.197483,517.78
1.065983,487.718407,519.9
1.062871,488.826451,519.56
1.063816,489.520975,520.76
1.062879,489.801577,520.6
1.06272,489.668096,520.38
1.064686,489.120609,520.76
1.065021,488.159433,519.9
1.064575,486.785121,518.22
1.063922,484.998471,516.0
1.065948,482.800519,514.64
1.066072,480.192541,511.92
1.069502,477.17606,510.34
1.068363,473.752839,506.14
1.069706,469.924892,502.68
1.069884,465.694477,498.24
1.071395,461.064109,493.98
1.073374,456.036552,489.5
1.074001,450.614833,483.96
1.073374,444.802239,477.44
1.07601,438.602329,471.94
1.077083,432.018933,465.32
1.079438,425.056165,458.82
1.082791,417.71843,452.3
1.084566,410.010431,444.68
1.085396,401.937187,436.26
1.087312,393.50404,427.86
1.089379,384.716677,419.1
1.094418,375.581146,411.04
1.097283,366.10388,401.72
1.095057,356.291724,390.16
1.0982,346.151969,380.14
1.103048,335.692387,370.28
1.106001,324.92128,359.36
1.112529,313.847537,349.16
1.118104,302.480695,338.2
1.124297,290.831028,326.98
1.13453,278.909642,316.42
1.142596,266.728594,304.76
1.151398,254.301047,292.8
1.159942,241.641445,280.28
1.169016,228.765756,267.42
1.178964,215.69174,254.28
1.194218,202.439331,241.74
1.2,189.031075,228.84
1.2,175.49273,216.12
1.2,161.854008,203.04
1.2,148.149553,189.8
1.2,134.420205,177.02
1.2,120.711923,163.02
1.2,107.078944,149.42
1.2,93.611776,149.86
1.2,80.387186,148.94
1.2,67.515184,121.24
1.2,55.133652,104.206
1.152535,43.415777,50.782
1.140755,32.577743,37.236
1.2,22.883571,35.476
1.2,14.639044,36.276
1.2,8.15722,26.474
1.2,90.204005,117.8
1.2,103.667456,131.4
1.2,117.309182,146.14
1.2,131.053089,160.56
1.2,144.837022,174.94
1.189102,158.609625,188.58
1.18107,172.327979,203.52
1.162853,185.955796,216.22
1.150632,199.462049,229.5
1.138309,212.819923,242.24
1.126372,226.006002,254.56
1.118125,238.999647,267.22
1.110418,251.782497,279.58
1.108608,264.338093,293.04
1.099675,276.651559,304.22
1.097101,288.70937,316.74
1.093191,300.499149,328.5
1.087863,312.00951,339.42
1.086367,323.229933,351.14
1.081321,334.150655,361.32
1.078492,344.762588,371.82
1.074874,355.057241,381.64
1.074396,365.026673,392.18
1.071367,374.663433,401.4
1.069274,383.960528,410.56
1.069196,392.911381,420.1
1.068172,401.509811,428.88
1.067727,409.750002,437.5
1.066122,417.626486,445.24
1.061414,425.134126,451.24
1.059903,432.2681,458.16
1.0604,439.023891,465.54
1.0595,445.397271,471.9
1.060023,451.384301,478.48
1.059204,456.981316,484.04
1.060051,462.184919,489.94
1.056722,466.991981,493.48
1.059734,471.39963,499.56
1.058044,475.405251,503.0
1.059025,479.006479,507.28
1.058522,482.201202,510.42
1.056688,484.987551,512.48
1.057938,487.363905,515.6
1.060145,489.328883,518.76
1.059319,490.881349,520.0
1.058168,492.020406,520.64
1.05929,492.745397,521.96
1.056108,493.055904,520.72
1.056979,492.951748,521.04
1.060165,492.43299,522.06
1.06059,491.499929,521.28
1.061342,490.153102,520.22
1.06226,488.393288,518.8
1.063959,486.221503,517.32
1.062858,483.639007,514.04
1.063107,480.647302,510.98
1.060962,477.248132,506.34
1.065731,473.44349,504.56
1.067867,469.235615,501.08
1.06748,464.626997,495.98
1.069882,459.620379,491.74
1.06666,454.218764,484.5
1.068054,448.425414,478.94
1.06878,442.243861,472.66
1.070147,435.677908,466.24
1.07433,428.731638,460.6
1.076395,421.409424,453.6
1.079245,413.715934,446.5
1.079736,405.656151,438.0
1.082944,397.235373,430.18
1.091352,388.459244,423.94
1.096031,379.333762,415.76
1.096985,369.865302,405.74
1.101282,360.060649,396.52
1.105901,349.927022,386.98
1.114158,339.472115,378.22
1.117127,328.704137,367.2
1.119677,317.631876,355.64
1.12931,306.264746,345.86
1.14017,294.612884,335.9
1.150412,282.687229,325.2
1.153662,270.49965,312.06
1.155817,258.063079,298.26
1.166395,245.391692,286.22
1.176547,232.50113,273.54
1.191807,219.408763,261.48
1.198921,206.134044,248.06
1.2,192.698936,233.44
1.2,179.128475,220.46
1.2,165.451473,206.18
1.2,151.701448,192.38
1.2,137.917821,178.56
1.2,124.144415,165.04
1.2,110.43259,151.08
1.2,96.872141,153.58
1.2,83.53463,156.0
1.2,70.52513,117.82
1.2,57.975238,108.86
1.2,46.050337,62.958
1.2,34.957488,44.604
1.2,24.951432,38.534
1.2,16.332058,40.152
1.2,9.418131,26.544
1.2,78.366826,116.4
1.2,91.636942,129.46
1.2,105.172308,142.1
1.2,118.880248,156.3
1.2,132.685803,171.32
1.2,146.527707,186.26
1.2,160.355298,201.5
1.2,174.126205,216.48
1.2,187.804569,229.78
1.199326,201.359706,242.3
1.189428,214.765073,255.44
1.171644,227.997472,267.12
1.165091,241.036439,280.82
1.15651,253.863754,293.58
1.158879,266.463071,308.8
1.151826,278.819606,321.14
1.147756,290.919909,333.9
1.140939,302.75166,345.42
1.1381,314.303523,357.7
1.132009,325.565015,368.54
1.125698,336.526403,378.82
1.121274,347.17862,389.28
1.119066,357.513195,400.08
1.114665,367.5222,409.66
1.111894,377.19819,419.4
1.109874,386.534179,429.0
1.106226,395.523592,437.54
1.108614,404.160247,448.06
1.10795,412.438328,456.96
1.108967,420.352361,466.16
1.10766,427.897204,473.96
1.100258,435.068027,478.68
1.102065,441.860307,486.96
1.095492,448.269805,491.08
1.098714,454.292574,499.14
1.099664,459.924934,505.76
1.087009,465.163482,505.64
1.095179,470.005072,514.74
1.091501,474.446823,517.86
1.09433,478.486104,523.62
1.096488,482.120538,528.64
1.093567,485.347999,530.76
1.09053,488.166603,532.36
1.092064,490.574715,535.74
1.093691,492.57094,538.72
1.091644,494.154125,539.44
1.097061,495.323359,543.4
1.088337,496.077968,539.9
1.092306,496.417519,542.24
1.095414,496.341818,543.7
1.088069,495.850907,539.52
1.08699,494.945069,538.0
1.085074,493.624826,535.62
1.089389,491.890936,535.86
1.097024,489.744401,537.26
1.091821,487.186461,531.92
1.091784,484.218599,528.66
1.092834,480.842541,525.48
1.097347,477.060259,523.5
1.099528,472.873972,519.94
1.098911,468.28615,514.6
1.103476,463.299512,511.24
1.103474,457.917039,505.3
1.102716,452.141969,498.58
1.101526,445.977807,491.26
1.106307,439.428329,486.14
1.112748,432.497589,481.26
1.116027,425.189929,474.52
1.119921,417.509984,467.58
1.118336,409.462697,457.92
1.116161,401.05333,447.64
1.117142,392.287479,438.24
1.122685,383.171095,430.18
1.118366,373.710499,417.94
1.117943,363.912415,406.84
1.120588,353.783992,396.44
1.12299,343.332848,385.56
1.125555,332.567104,374.32
1.132916,321.495443,364.22
1.140778,310.127166,353.78
1.145637,298.472271,341.94
1.151682,286.541541,330.0
1.165981,274.346654,319.86
1.17596,261.900324,308.0
1.175277,249.216464,292.88
1.186335,236.310399,280.34
1.193874,223.199117,266.46
1.2,209.90161,253.66
1.2,196.439276,241.54
1.2,182.836451,228.4
1.2,169.121083,214.92
1.2,155.325606,201.84
1.2,141.488071,187.98
1.2,127.650224,174.26
1.2,113.86061,159.56
1.2,100.208539,159.08
1.2,86.760461,168.0
1.2,73.616702,129.08
1.2,60.902793,112.86
1.2,48.776529,87.9
1.2,37.435923,58.604
1.2,27.126105,42.938
1.2,18.139675,46.414
1.2,10.797543,28.374
1.2,79.830514,123.4
1.2,93.182644,135.66
1.2,106.792318,148.78
1.2,120.56842,163.34
1.2,134.437215,178.08
1.2,148.338391,192.62
1.2,162.22203,206.8
1.2,176.046347,221.08
1.2,189.775947,235.18
1.2,203.380511,248.32
1.2,216.83379,261.6
1.193306,230.112819,274.58
1.180075,243.197324,286.98
1.170807,256.069235,299.8
1.162093,268.712329,312.26
1.154868,281.111922,324.64
1.148032,293.254643,336.66
1.141896,305.128239,348.42
1.136849,316.721425,360.06
1.132125,328.02376,371.36
1.126535,339.025544,381.92
1.121375,349.717737,392.16
1.118164,360.091888,402.64
1.114881,370.140082,412.66
1.114007,379.854887,423.16
1.110304,389.229322,432.16
1.107531,398.256819,441.08
1.104909,406.931195,449.62
1.103202,415.246632,458.1
1.100435,423.197656,465.7
1.098108,430.77912,473.04
1.097023,437.986188,480.48
1.095515,444.814328,487.3
1.093652,451.259296,493.52
1.093509,457.317132,500.08
1.091271,462.984149,505.24
1.091368,468.256932,511.04
1.08938,473.132324,515.42
1.088259,477.607431,519.76
1.087363,481.679612,523.76
1.087058,485.346476,527.6
1.086889,488.605882,531.06
1.086323,491.455935,533.88
1.085939,493.894984,536.34
1.085817,495.921621,538.48
1.086115,497.534678,540.38
1.085751,498.733229,541.5
1.08597,499.516585,542.46
1.085931,499.884299,542.84
1.086876,499.836159,543.26
1.086805,499.372194,542.72
1.086114,498.492669,541.42
1.086127,497.198089,540.02
1.085836,495.489197,538.02
1.083696,493.366977,534.66
1.083587,490.83265,531.86
1.083445,487.887684,528.6
1.085665,484.533784,526.04
1.089871,480.772905,523.98
1.092642,476.607244,520.76
1.093852,472.03925,516.34
1.093965,467.071624,510.96
1.095022,461.707322,505.58
1.095915,455.949558,499.68
1.099509,449.801814,494.56
1.101367,443.267838,488.2
1.104115,436.351656,481.78
1.108248,429.057579,475.5
1.108761,421.390209,467.22
1.111109,413.354454,459.28
1.113657,404.955536,450.98
1.117526,396.19901,442.76
1.119794,387.090776,433.46
1.123309,377.637105,424.2
1.127495,367.84466,414.74
1.130213,357.720524,404.3
1.136012,347.272239,394.5
1.140263,336.507839,383.7
1.149076,325.43591,373.94
1.156082,314.065637,363.08
1.163954,302.406887,351.98
1.169289,290.470287,339.64
1.174361,278.267335,326.78
1.178588,265.81053,313.28
1.183284,253.113529,299.5
1.188155,240.191351,285.38
1.198225,227.060617,272.26
1.2,213.739872,259.32
1.2,200.249965,245.48
1.2,186.614563,231.9
1.2,172.860776,218.68
1.2,159.019995,204.4
1.2,145.12896,191.06
1.2,131.22739,177.02
1.2,117.361078,164.5
1.2,103.619076,154.82
1.2,90.062812,164.02
1.2,76.788062,144.08
1.2,63.914518,112.94
1.2,51.592616,108.5
1.2,40.011465,74.58
1.2,29.406379,46.506
1.2,20.061568,48.108
1.2,12.297026,30.164
1.2,6.417148,23.482
1.2,81.404687,122.86
1.2,94.841525,134.6
1.2,108.527686,148.12
1.2,122.373722,163.02
1.2,136.307197,177.72
1.2,150.268812,192.08
1.2,164.209442,206.76
1.2,178.087925,220.62
1.2,191.869356,234.42
1.199677,205.523806,247.66
1.191324,219.025338,260.92
1.180589,232.351236,274.3
1.171691,245.481425,287.62
1.161582,258.398,300.14
1.156414,271.084868,313.48
1.149474,283.527451,325.9
1.142954,295.712465,337.98
1.137111,307.627726,349.8
1.131374,319.262007,361.2
1.127516,330.604912,372.76
1.124331,341.646778,384.12
1.11858,352.378593,394.16
1.1153,362.791929,404.62
1.112859,372.878888,414.96
1.111463,382.632051,425.28
1.107945,392.044446,434.36
1.105491,401.10951,443.42
1.102,409.821064,451.62
1.099546,418.17329,459.8
1.097758,426.160712,467.82
1.094894,433.778179,474.94
1.092332,441.020851,481.74
1.090551,447.884191,488.44
1.089261,454.363945,494.92
1.087492,460.456147,500.74
1.086243,466.157101,506.36
1.0856,471.46338,511.82
1.084489,476.371818,516.62
1.083516,480.87951,521.04
1.083212,484.983801,525.34
1.084384,488.68229,529.92
1.083516,491.972823,533.06
1.083553,494.853492,536.2
1.084326,497.322633,539.26
1.082746,499.378824,540.7
1.083308,501.020883,542.76
1.083808,502.247869,544.34
1.083054,503.059081,544.84
1.082442,503.454055,544.96
1.082409,503.432565,544.92
1.08355,502.994624,545.02
1.082685,502.140482,543.66
1.083234,500.870629,542.56
1.083565,499.185791,540.9
1.084196,497.086934,538.94
1.084403,494.575266,536.32
1.084793,491.652233,533.34
1.08351,488.319525,529.1
1.082176,484.579078,524.4
1.082816,480.433069,520.22
1.08468,475.883929,516.18
1.086057,470.934336,511.46
1.085036,465.587226,505.18
1.08715,459.845789,499.92
1.088129,453.713483,493.7
1.090674,447.19403,487.74
1.092601,440.291429,481.06
1.095456,433.009961,474.34
1.099562,425.354196,467.7
1.10144,417.329008,459.66
1.103431,408.939579,451.24
1.106974,400.191424,443.0
1.110595,391.090396,434.34
1.11194,381.642714,424.36
1.114629,371.854984,414.48
1.118224,361.734224,404.5
1.120747,351.287902,393.7
1.127334,340.523968,383.88
1.131041,329.450911,372.62
1.134651,318.077807,360.9
1.141659,306.414393,349.82
1.146288,294.471145,337.54
1.153723,282.259387,325.64
1.162725,269.791408,313.68
1.171902,257.080619,301.26
1.183788,244.141742,289.0
1.197431,230.991043,276.82
1.2,217.646634,263.58
1.2,204.128837,250.42
1.2,190.46067,237.94
1.2,176.66844,224.46
1.2,162.782537,210.26
1.2,148.838438,196.4
1.2,134.873891,182.82
1.2,120.931998,169.04
1.2,107.101777,154.64
1.2,93.439727,154.68
1.2,80.037264,153.92
1.2,67.008476,115.34
1.2,54.496689,115.62
1.2,42.682293,88.254
1.2,31.790709,52.282
1.2,22.096912,54.96
1.2,13.917397,38.408
1.2,7.569805,26.768
1.2,83.089957,124.62
1.2,96.613938,136.12
1.2,110.378551,149.98
1.2,124.29611,163.34
1.2,138.295549,177.3
1.2,152.318635,190.1
1.2,166.317081,204.24
1.199933,180.250378,217.62
1.192349,194.08414,231.4
1.177213,207.78885,244.6
1.165318,221.338896,257.92
1.155343,234.711828,271.16
1.144429,247.887783,283.68
1.134181,260.849026,295.84
1.128176,273.579604,308.64
1.120891,286.065052,320.64
1.116761,298.292179,333.12
1.112994,310.248875,345.3
1.113481,321.923973,358.46
1.112679,333.307128,370.86
1.109677,344.388714,382.16
